1.735598000000000000e+06,1.522878000000000000e+06,5.029750000000000000e+05,2.887930000000000000e+05,4.320100000000000000e+05,9.886900000000000000e+04,1.025162000000000000e+06,1.024248000000000000e+06,2.577000000000000000e+05,2.762150000000000000e+05,1.597550000000000000e+05,9.473000000000000000e+03,3.968000000000000000e+03,5.298900000000000000e+04
1.732076313296966488e+06,1.517182377564146649e+06,5.020410188917978085e+05,2.870578954892903566e+05,4.282830776922265068e+05,9.880311181348891114e+04,1.025176578803153010e+06,1.023552770096978056e+06,2.573379119430955325e+05,2.748801239691901137e+05,1.599057571390263038e+05,9.510685950349759878e+03,3.989818181781440217e+03,5.308682652794611931e+04
1.728532916130771395e+06,1.511174496690879110e+06,5.011569709356635576e+05,2.853675473415479646e+05,4.209005983658156474e+05,9.873344386890003807e+04,1.025107375879542204e+06,1.022813377159377211e+06,2.571121590536405856e+05,2.734183057898336556e+05,1.599430545935271075e+05,9.592008264262400189e+03,4.011636363562880433e+03,5.332772823231554503e+04
1.727647407449831022e+06,1.504996683022149839e+06,5.002914103159322403e+05,2.831238831529314048e+05,4.110625818534572609e+05,9.869307205114678072e+04,1.025107876539967023e+06,1.022661419101195526e+06,2.569733788259449648e+05,2.724682231468054815e+05,1.601024265719078248e+05,9.677297520317120870e+03,4.031471074273280465e+03,5.350156916306509083e+04
1.726360158276593313e+06,1.499580715102294926e+06,4.994993334325677715e+05,2.810712748331460753e+05,4.013415901342902216e+05,9.863718278602501960e+04,1.025659274515088531e+06,1.022004648502944270e+06,2.566381410932058352e+05,2.720834297590237111e+05,1.601353876707685704e+05,9.768537189584960288e+03,4.049322313912640311e+03,5.370022378270858462e+04
1.725056647519384278e+06,1.493819642355222255e+06,4.986516498944855994e+05,2.791682931753487792e+05,3.914916727955055539e+05,9.858220291064732010e+04,1.026300318980100215e+06,1.021488121333711431e+06,2.563108781095688755e+05,2.712999586859629489e+05,1.604514846699395857e+05,9.845892561355520229e+03,4.069157024623040343e+03,5.388821738970057049e+04
1.724376873721344396e+06,1.487959246181931812e+06,4.977639578387563233e+05,2.773319151554792770e+05,3.817647306631254032e+05,9.851221458345634164e+04,1.027651363424090086e+06,1.020957892068352317e+06,2.559303514960763860e+05,2.706037603400278604e+05,1.606221214149254956e+05,9.927214875268160540e+03,4.092958677475520290e+03,5.402510592176883802e+04
1.723269009480592562e+06,1.481927401750290766e+06,4.969112605911862338e+05,2.754830500546158873e+05,3.718473951426360873e+05,9.844587491087705712e+04,1.028489128684935626e+06,1.020351411575797247e+06,2.556191071898049850e+05,2.700543388533497928e+05,1.606863456776986422e+05,9.958950412404799863e+03,4.116760330328000236e+03,5.421132164616428781e+04
1.721714005450187018e+06,1.475957190821920289e+06,4.960194076687154593e+05,2.739715660104359267e+05,3.619994612749224762e+05,9.840108026969393541e+04,1.029292252015012084e+06,1.019766739473362453e+06,2.552539097147038265e+05,2.694573140609667171e+05,1.608562320692073845e+05,1.001052066025183922e+04,4.138578512109440453e+03,5.441659533879887022e+04
1.719815899111628998e+06,1.467787403354536509e+06,4.951498260577478213e+05,2.724608043459709152e+05,3.558110315332777100e+05,9.834099972121168685e+04,1.030078768830603338e+06,1.019315040476078517e+06,2.548848781529807602e+05,2.689773140617750469e+05,1.610520012192540453e+05,1.005812396595680002e+04,4.162380164961920855e+03,5.458244631261559698e+04
1.719616493963340996e+06,1.462487085841357475e+06,4.940978995866962941e+05,2.705321244259910309e+05,3.533475802977567073e+05,9.832280818235587503e+04,1.031002874848677311e+06,1.018901816140386509e+06,2.545015347036809544e+05,2.682156611704956740e+05,1.611184738190614444e+05,1.010176032951968045e+04,4.182214875672320886e+03,5.474638549788977252e+04
1.719710444417104125e+06,1.457814195186220109e+06,4.930066393094520899e+05,2.686638981840486522e+05,3.528434259447274380e+05,9.826890687593838084e+04,1.031814987572022830e+06,1.019029954163013841e+06,2.541962889013074746e+05,2.676027686095443205e+05,1.614828386635397619e+05,1.015333057736671981e+04,4.200066115311680733e+03,5.479558262176517746e+04
1.717632169427205576e+06,1.453025060938926414e+06,4.920095663502517273e+05,2.671070951446040417e+05,3.523937591307262774e+05,9.822241885277543042e+04,1.032552007790252217e+06,1.018481296653133584e+06,2.539266845659400278e+05,2.668073967100572772e+05,1.616454818305501540e+05,1.020490082521375916e+04,4.219900826022080764e+03,5.506601040022227244e+04
1.718190254917733138e+06,1.448084426615431206e+06,4.911984452682929696e+05,2.652778142119852710e+05,3.519836029201312922e+05,9.816969510548758262e+04,1.033305609848383931e+06,1.017978146897483268e+06,2.537011511625221756e+05,2.661111983641222469e+05,1.618919162801241328e+05,1.025052065984767978e+04,4.237752065661440611e+03,5.512880843811904924e+04
1.718700227957786759e+06,1.442671708524037618e+06,4.903749572853524005e+05,2.633071874519186676e+05,3.514824775112061179e+05,9.812150974570630933e+04,1.033793846291538677e+06,1.018207962822478847e+06,2.533404318029055139e+05,2.653852479521216010e+05,1.620594503418886452e+05,1.030010743662367895e+04,4.255603305300800457e+03,5.534129618508021667e+04
1.715922555748598650e+06,1.437421437349710381e+06,4.895414242724895012e+05,2.617934155103376252e+05,3.510890094657793525e+05,9.808583693033718737e+04,1.034701459861107985e+06,1.017745774097117828e+06,2.530062927493721945e+05,2.646235950608422281e+05,1.622086897456459119e+05,1.034771074232863975e+04,4.279404958153280859e+03,5.549577266918816167e+04
1.716113885879365727e+06,1.432671632966748439e+06,4.886610005255695432e+05,2.603600729272420576e+05,3.506151801126858918e+05,9.803062984888692154e+04,1.035284890462498530e+06,1.017705564886950888e+06,2.527025376028281171e+05,2.637925206820765161e+05,1.622799971415733744e+05,1.039928099017567911e+04,4.301223139934721075e+03,5.569052204510861338e+04
1.716309699624124682e+06,1.428566542991528520e+06,4.878127288580446620e+05,2.582501273050977907e+05,3.502175243605687283e+05,9.797418866773012269e+04,1.036024255146948504e+06,1.017196614000572590e+06,2.523728356837513566e+05,2.629673967165238573e+05,1.624964300093706406e+05,1.045680165123583902e+04,4.323041321716161292e+03,5.581532516393132391e+04
1.723088361630905420e+06,1.424997367602840997e+06,4.872914580872179940e+05,2.568249742881330312e+05,3.498457098798551597e+05,9.794079353908389749e+04,1.036744662570832646e+06,1.017827941292618867e+06,2.521542711116425053e+05,2.621898760566761484e+05,1.625983212082238169e+05,1.051828925443807930e+04,4.344859503497601509e+03,5.596294201067887479e+04
1.732730971530752489e+06,1.422569910606898135e+06,4.874971935167209595e+05,2.558256779672766279e+05,3.493308951357351616e+05,9.815177976889567799e+04,1.038576134237414459e+06,1.017556231912494870e+06,2.520008883292061510e+05,2.613945041571891343e+05,1.629545974143153580e+05,1.059961156835071961e+04,4.374611569563201556e+03,5.613443298251849774e+04
1.736286818897614023e+06,1.420455528751372360e+06,4.873971391979503096e+05,2.544794113305294595e+05,3.493361612320239074e+05,9.808879777814145200e+04,1.039459570690468769e+06,1.017733563398042228e+06,2.516372605188023008e+05,2.606308677948387340e+05,1.633094481247973745e+05,1.069481817976063940e+04,4.418247933126081989e+03,5.641726684154533723e+04
1.732047079027329572e+06,1.418877643978355918e+06,4.865026596685017576e+05,2.532538706643048499e+05,3.490610168248076807e+05,9.802331954717441113e+04,1.040216172682250035e+06,1.018214389563844423e+06,2.513688360991544614e+05,2.600417768867398554e+05,1.634149361910935258e+05,1.082176032830719851e+04,4.463867767760001698e+03,5.657423808305721468e+04
1.730023719747061376e+06,1.416310362751459237e+06,4.853734812736970489e+05,2.527077204198554682e+05,3.487655512028004741e+05,9.797018822794678272e+04,1.040906612883674214e+06,1.017660725406988873e+06,2.510634240847901965e+05,2.594963223422038718e+05,1.637315866086642200e+05,1.092490082400127903e+04,4.497586775967682115e+03,5.678885001037616166e+04
1.730459189832579577e+06,1.414058952279689023e+06,4.842832496289666742e+05,2.513014875828964578e+05,3.483297078486749670e+05,9.790965050548242289e+04,1.041829621763067902e+06,1.017912335963406367e+06,2.508295622067777440e+05,2.588655785416131548e+05,1.638605665186918050e+05,1.102010743541119882e+04,4.527338842033282162e+03,5.697272707722857012e+04
1.733340567873095861e+06,1.410275874857640360e+06,4.832295410588077502e+05,2.497700341606484726e+05,3.478340886385493795e+05,9.786938884829309245e+04,1.042817259046752471e+06,1.017359993723018444e+06,2.505221393299657502e+05,2.588298760623344278e+05,1.641169092731029086e+05,1.111134710467903824e+04,4.557090908098882210e+03,5.716506554366488126e+04
1.733257338819614844e+06,1.406747416738511529e+06,4.821862063503026729e+05,2.479314566546807764e+05,3.478955382144598407e+05,9.781498068858675833e+04,1.043414943193161162e+06,1.017214784528902383e+06,2.503371089237629494e+05,2.588080578805530095e+05,1.644071996238285792e+05,1.119861983180479911e+04,4.586842974164482257e+03,5.734319806684227660e+04
1.730718921468822984e+06,1.403947539981831331e+06,4.812857309915402438e+05,2.465848309214178589e+05,3.475385833391126362e+05,9.776376547867461341e+04,1.044159082838532981e+06,1.016937910806643893e+06,2.500791471927444800e+05,2.589151653183891613e+05,1.646276939036340045e+05,1.128589255893055997e+04,4.620561982372162674e+03,5.758882655609678477e+04
1.729624570950605441e+06,1.401208993600311456e+06,4.802219213354194653e+05,2.451831912251411995e+05,3.471364826309583150e+05,9.771253967108698271e+04,1.045003882421133807e+06,1.016457145623616525e+06,2.497922337526118790e+05,2.591392975494166894e+05,1.647521307209233637e+05,1.136919834391424047e+04,4.650314048437762722e+03,5.775956385310400947e+04
